channel,comment
6,Channel 6: Huge fluctuation from 4.06 µV to -46.15 µV at sample 680.
6,Channel 6: Huge fluctuation from -46.15 µV to 15.99 µV at sample 681.
6,Channel 6: Huge fluctuation from 59.91 µV to 110.52 µV at sample 683.
6,Channel 6: Huge fluctuation from 129.43 µV to 68.48 µV at sample 686.
6,Channel 6: Huge fluctuation from 68.48 µV to 8.57 µV at sample 687.
6,Channel 6: Huge fluctuation from 38.32 µV to 101.08 µV at sample 691.
6,Channel 6: Huge fluctuation from 142.91 µV to 88.31 µV at sample 694.
6,Channel 6: Huge fluctuation from 88.31 µV to 21.53 µV at sample 695.
6,Channel 6: Huge fluctuation from -38.13 µV to 14.99 µV at sample 698.
6,Channel 6: Huge fluctuation from 14.99 µV to 83.71 µV at sample 699.
6,Channel 6: Huge fluctuation from 83.71 µV to 146.60 µV at sample 700.
6,Channel 6: Huge fluctuation from 103.46 µV to 50.75 µV at sample 703.
6,Channel 6: Huge fluctuation from 50.75 µV to -2.26 µV at sample 704.
6,Channel 6: Huge fluctuation from 5.60 µV to 59.86 µV at sample 707.
6,Channel 6: Huge fluctuation from 125.00 µV to 69.76 µV at sample 711.
6,Channel 6: Huge fluctuation from 69.76 µV to 15.35 µV at sample 712.
6,Channel 6: Huge fluctuation from 36.18 µV to 98.41 µV at sample 716.
6,Channel 6: Huge fluctuation from 98.41 µV to 150.12 µV at sample 717.
6,Channel 6: Huge fluctuation from 158.46 µV to 87.45 µV at sample 719.
6,Channel 6: Huge fluctuation from 87.45 µV to 33.90 µV at sample 720.
6,Channel 6: Huge fluctuation from 29.23 µV to 86.01 µV at sample 724.
6,Channel 6: Huge fluctuation from 86.01 µV to 151.10 µV at sample 725.
6,Channel 6: Huge fluctuation from 110.04 µV to 52.50 µV at sample 728.
6,Channel 6: Huge fluctuation from 7.82 µV to 59.91 µV at sample 732.
6,Channel 6: Huge fluctuation from 59.91 µV to 134.97 µV at sample 733.
6,Channel 6: Huge fluctuation from 72.38 µV to 11.56 µV at sample 737.
6,Channel 6: Huge fluctuation from 44.79 µV to 107.14 µV at sample 741.
6,Channel 6: Huge fluctuation from 94.32 µV to 21.60 µV at sample 745.
6,Channel 6: Huge fluctuation from 21.60 µV to -30.70 µV at sample 746.
6,Channel 6: Huge fluctuation from 21.46 µV to 75.96 µV at sample 749.
6,Channel 6: Huge fluctuation from 75.96 µV to 145.69 µV at sample 750.
6,Channel 6: Huge fluctuation from 158.43 µV to 106.82 µV at sample 752.
6,Channel 6: Huge fluctuation from 106.82 µV to 50.22 µV at sample 753.
6,Channel 6: Huge fluctuation from 4.20 µV to 59.90 µV at sample 757.
6,Channel 6: Huge fluctuation from 59.90 µV to 131.64 µV at sample 758.
6,Channel 6: Huge fluctuation from 135.97 µV to 70.37 µV at sample 761.
6,Channel 6: Huge fluctuation from 70.37 µV to 9.81 µV at sample 762.
6,Channel 6: Huge fluctuation from 9.81 µV to -41.04 µV at sample 763.
6,Channel 6: Huge fluctuation from 40.82 µV to 98.61 µV at sample 766.
6,Channel 6: Huge fluctuation from 98.61 µV to 151.22 µV at sample 767.
6,Channel 6: Huge fluctuation from 92.84 µV to 36.11 µV at sample 770.
6,Channel 6: Huge fluctuation from 10.61 µV to 86.29 µV at sample 774.
6,Channel 6: Huge fluctuation from 113.72 µV to 49.61 µV at sample 778.
6,Channel 6: Huge fluctuation from 49.61 µV to -17.35 µV at sample 779.
6,Channel 6: Huge fluctuation from 7.60 µV to 59.89 µV at sample 782.
6,Channel 6: Huge fluctuation from 59.89 µV to 113.39 µV at sample 783.
6,Channel 6: Huge fluctuation from 135.96 µV to 71.42 µV at sample 786.
6,Channel 6: Huge fluctuation from 71.42 µV to 8.04 µV at sample 787.
6,Channel 6: Huge fluctuation from -30.77 µV to 34.22 µV at sample 790.
6,Channel 6: Huge fluctuation from 34.22 µV to 109.46 µV at sample 791.
6,Channel 6: Huge fluctuation from 96.24 µV to 29.96 µV at sample 795.
6,Channel 6: Huge fluctuation from 11.32 µV to 82.93 µV at sample 799.
6,Channel 6: Huge fluctuation from 114.68 µV to 46.89 µV at sample 803.
6,Channel 6: Huge fluctuation from 46.89 µV to -6.21 µV at sample 804.
6,Channel 6: Huge fluctuation from -3.76 µV to 59.90 µV at sample 807.
6,Channel 6: Huge fluctuation from 68.97 µV to -0.41 µV at sample 812.
6,Channel 6: Huge fluctuation from -21.20 µV to 33.98 µV at sample 815.
6,Channel 6: Huge fluctuation from 33.98 µV to 112.72 µV at sample 816.
6,Channel 6: Huge fluctuation from 112.72 µV to 163.47 µV at sample 817.
6,Channel 6: Huge fluctuation from 92.14 µV to 35.89 µV at sample 820.
6,Channel 6: Huge fluctuation from 35.89 µV to -29.24 µV at sample 821.
6,Channel 6: Huge fluctuation from -27.41 µV to 23.56 µV at sample 823.
6,Channel 6: Huge fluctuation from 23.56 µV to 86.60 µV at sample 824.
6,Channel 6: Huge fluctuation from 86.60 µV to 148.45 µV at sample 825.
6,Channel 6: Huge fluctuation from 120.24 µV to 50.30 µV at sample 828.
6,Channel 6: Huge fluctuation from 50.30 µV to -13.60 µV at sample 829.
6,Channel 6: Huge fluctuation from 101.53 µV to 159.27 µV at sample 834.
6,Channel 6: Huge fluctuation from 136.67 µV to 73.25 µV at sample 836.
6,Channel 6: Huge fluctuation from 73.25 µV to 14.30 µV at sample 837.
6,Channel 6: Huge fluctuation from -31.29 µV to 34.84 µV at sample 840.
6,Channel 6: Huge fluctuation from 34.84 µV to 95.18 µV at sample 841.
6,Channel 6: Huge fluctuation from 92.85 µV to 35.37 µV at sample 845.
6,Channel 6: Huge fluctuation from 35.37 µV to -35.29 µV at sample 846.
6,Channel 6: Huge fluctuation from 21.60 µV to 78.69 µV at sample 849.
6,Channel 6: Huge fluctuation from 105.87 µV to 50.97 µV at sample 853.
6,Channel 6: Huge fluctuation from 50.97 µV to -8.31 µV at sample 854.
6,Channel 6: Huge fluctuation from -3.50 µV to 59.87 µV at sample 857.
6,Channel 6: Huge fluctuation from 59.87 µV to 111.09 µV at sample 858.
6,Channel 6: Huge fluctuation from 130.86 µV to 69.01 µV at sample 861.
6,Channel 6: Huge fluctuation from 69.01 µV to 10.59 µV at sample 862.
6,Channel 6: Huge fluctuation from -30.40 µV to 36.73 µV at sample 865.
6,Channel 6: Huge fluctuation from 36.73 µV to 107.71 µV at sample 866.
6,Channel 6: Huge fluctuation from 149.91 µV to 97.29 µV at sample 869.
6,Channel 6: Huge fluctuation from 97.29 µV to 22.72 µV at sample 870.
6,Channel 6: Huge fluctuation from 7.95 µV to 75.48 µV at sample 874.
6,Channel 6: Huge fluctuation from 113.42 µV to 51.42 µV at sample 878.
6,Channel 6: Huge fluctuation from 51.42 µV to -10.63 µV at sample 879.
6,Channel 6: Huge fluctuation from 4.54 µV to 59.86 µV at sample 882.
6,Channel 6: Huge fluctuation from 59.86 µV to 121.49 µV at sample 883.
6,Channel 6: Huge fluctuation from 73.55 µV to -3.30 µV at sample 887.
6,Channel 6: Huge fluctuation from 33.98 µV to 98.35 µV at sample 891.
6,Channel 6: Huge fluctuation from 152.56 µV to 82.68 µV at sample 894.
6,Channel 6: Huge fluctuation from 82.68 µV to 23.79 µV at sample 895.
6,Channel 6: Huge fluctuation from 23.88 µV to 84.30 µV at sample 899.
6,Channel 6: Huge fluctuation from 123.84 µV to 48.84 µV at sample 903.
6,Channel 6: Huge fluctuation from 48.84 µV to -17.55 µV at sample 904.
6,Channel 6: Huge fluctuation from 68.79 µV to 12.90 µV at sample 912.
6,Channel 6: Huge fluctuation from 12.90 µV to -38.29 µV at sample 913.
6,Channel 6: Huge fluctuation from -23.59 µV to 34.73 µV at sample 915.
6,Channel 6: Huge fluctuation from 34.73 µV to 108.82 µV at sample 916.
6,Channel 6: Huge fluctuation from 84.94 µV to 29.34 µV at sample 920.
6,Channel 6: Huge fluctuation from 20.31 µV to 80.74 µV at sample 924.
6,Channel 6: Huge fluctuation from 80.74 µV to 137.58 µV at sample 925.
6,Channel 6: Huge fluctuation from 154.28 µV to 97.81 µV at sample 927.
6,Channel 6: Huge fluctuation from 97.81 µV to 47.48 µV at sample 928.
6,Channel 6: Huge fluctuation from 47.48 µV to -17.73 µV at sample 929.
6,Channel 6: Huge fluctuation from 1.02 µV to 59.87 µV at sample 932.
6,Channel 6: Huge fluctuation from 71.41 µV to -0.28 µV at sample 937.
6,Channel 6: Huge fluctuation from 38.15 µV to 99.89 µV at sample 941.
6,Channel 6: Huge fluctuation from 157.89 µV to 87.30 µV at sample 944.
6,Channel 6: Huge fluctuation from 87.30 µV to 22.18 µV at sample 945.
6,Channel 6: Huge fluctuation from 25.34 µV to 83.61 µV at sample 949.
6,Channel 6: Huge fluctuation from 83.61 µV to 137.31 µV at sample 950.
6,Channel 6: Huge fluctuation from 121.28 µV to 49.04 µV at sample 953.
6,Channel 6: Huge fluctuation from 49.04 µV to -8.33 µV at sample 954.
6,Channel 6: Huge fluctuation from -44.78 µV to 12.71 µV at sample 956.
6,Channel 6: Huge fluctuation from 59.90 µV to 114.59 µV at sample 958.
6,Channel 6: Huge fluctuation from 114.59 µV to 168.58 µV at sample 959.
6,Channel 6: Huge fluctuation from 141.42 µV to 73.33 µV at sample 961.
6,Channel 6: Huge fluctuation from 73.33 µV to 8.67 µV at sample 962.
6,Channel 6: Huge fluctuation from 93.09 µV to 162.05 µV at sample 967.
6,Channel 6: Huge fluctuation from 148.79 µV to 97.52 µV at sample 969.
6,Channel 6: Huge fluctuation from 97.52 µV to 37.30 µV at sample 970.
6,Channel 6: Huge fluctuation from -42.35 µV to 8.02 µV at sample 973.
6,Channel 6: Huge fluctuation from 8.02 µV to 80.79 µV at sample 974.
6,Channel 6: Huge fluctuation from 80.79 µV to 139.79 µV at sample 975.
6,Channel 6: Huge fluctuation from 111.83 µV to 48.77 µV at sample 978.
6,Channel 6: Huge fluctuation from 48.77 µV to -6.21 µV at sample 979.
6,Channel 6: Huge fluctuation from -9.42 µV to 59.92 µV at sample 982.
6,Channel 6: Huge fluctuation from 59.92 µV to 123.39 µV at sample 983.
6,Channel 6: Huge fluctuation from 122.97 µV to 68.46 µV at sample 986.
6,Channel 6: Huge fluctuation from 68.46 µV to 13.80 µV at sample 987.
6,Channel 6: Huge fluctuation from 13.80 µV to -47.98 µV at sample 988.
6,Channel 6: Huge fluctuation from -47.98 µV to 5.22 µV at sample 989.
6,Channel 6: Huge fluctuation from 38.12 µV to 101.12 µV at sample 991.
6,Channel 6: Huge fluctuation from 89.86 µV to 25.09 µV at sample 995.
6,Channel 6: Huge fluctuation from 16.11 µV to 75.09 µV at sample 999.
6,Channel 6: Huge fluctuation from 75.09 µV to 152.57 µV at sample 1000.
6,Channel 6: Huge fluctuation from 167.05 µV to 108.42 µV at sample 1002.
6,Channel 6: Huge fluctuation from 108.42 µV to 48.38 µV at sample 1003.
6,Channel 6: Huge fluctuation from 48.38 µV to -16.71 µV at sample 1004.
6,Channel 6: Huge fluctuation from -9.24 µV to 59.89 µV at sample 1007.
6,Channel 6: Huge fluctuation from 59.89 µV to 130.12 µV at sample 1008.
6,Channel 6: Huge fluctuation from 167.31 µV to 107.67 µV at sample 1010.
6,Channel 6: Huge fluctuation from 71.59 µV to 16.59 µV at sample 1012.
6,Channel 6: Huge fluctuation from -28.90 µV to 43.12 µV at sample 1015.
6,Channel 6: Huge fluctuation from 43.12 µV to 112.15 µV at sample 1016.
6,Channel 6: Huge fluctuation from 140.23 µV to 83.72 µV at sample 1019.
6,Channel 6: Huge fluctuation from 83.72 µV to 27.70 µV at sample 1020.
6,Channel 6: Huge fluctuation from -42.90 µV to 13.06 µV at sample 1023.
6,Channel 6: Huge fluctuation from 13.06 µV to 80.51 µV at sample 1024.
6,Channel 6: Huge fluctuation from 80.51 µV to 142.21 µV at sample 1025.
6,Channel 6: Huge fluctuation from 109.77 µV to 47.71 µV at sample 1028.
6,Channel 6: Huge fluctuation from 47.71 µV to -24.83 µV at sample 1029.
6,Channel 6: Huge fluctuation from 59.90 µV to 133.30 µV at sample 1033.
6,Channel 6: Huge fluctuation from 130.01 µV to 70.58 µV at sample 1036.
6,Channel 6: Huge fluctuation from 70.58 µV to 4.97 µV at sample 1037.
6,Channel 6: Huge fluctuation from -15.53 µV to 40.20 µV at sample 1040.
6,Channel 6: Huge fluctuation from 40.20 µV to 108.11 µV at sample 1041.
6,Channel 6: Huge fluctuation from 159.82 µV to 86.29 µV at sample 1044.
6,Channel 6: Huge fluctuation from 86.29 µV to 21.47 µV at sample 1045.
6,Channel 6: Huge fluctuation from 21.47 µV to -35.23 µV at sample 1046.
6,Channel 6: Huge fluctuation from -36.32 µV to 19.22 µV at sample 1048.
6,Channel 6: Huge fluctuation from 19.22 µV to 75.55 µV at sample 1049.
6,Channel 6: Huge fluctuation from 75.55 µV to 142.71 µV at sample 1050.
6,Channel 6: Huge fluctuation from 161.21 µV to 100.20 µV at sample 1052.
6,Channel 6: Huge fluctuation from 51.22 µV to -22.97 µV at sample 1054.
6,Channel 6: Huge fluctuation from -7.81 µV to 59.86 µV at sample 1057.
6,Channel 6: Huge fluctuation from 59.86 µV to 131.68 µV at sample 1058.
6,Channel 6: Huge fluctuation from 134.32 µV to 70.62 µV at sample 1061.
6,Channel 6: Huge fluctuation from 70.62 µV to 5.98 µV at sample 1062.
6,Channel 6: Huge fluctuation from -9.53 µV to 44.89 µV at sample 1065.
6,Channel 6: Huge fluctuation from 44.89 µV to 98.02 µV at sample 1066.
6,Channel 6: Huge fluctuation from 95.62 µV to 31.09 µV at sample 1070.
6,Channel 6: Huge fluctuation from 74.87 µV to 151.50 µV at sample 1075.
6,Channel 6: Huge fluctuation from 115.78 µV to 49.87 µV at sample 1078.
6,Channel 6: Huge fluctuation from -6.23 µV to 59.87 µV at sample 1082.
6,Channel 6: Huge fluctuation from 59.87 µV to 118.52 µV at sample 1083.
6,Channel 6: Huge fluctuation from 139.95 µV to 68.16 µV at sample 1086.
6,Channel 6: Huge fluctuation from 68.16 µV to 16.97 µV at sample 1087.
6,Channel 6: Huge fluctuation from 37.81 µV to 105.13 µV at sample 1091.
6,Channel 6: Huge fluctuation from 100.01 µV to 37.38 µV at sample 1095.
6,Channel 6: Huge fluctuation from 37.38 µV to -39.41 µV at sample 1096.
6,Channel 6: Huge fluctuation from 20.11 µV to 78.89 µV at sample 1099.
6,Channel 6: Huge fluctuation from 78.89 µV to 131.94 µV at sample 1100.
6,Channel 6: Huge fluctuation from 103.94 µV to 47.02 µV at sample 1103.
6,Channel 6: Huge fluctuation from -14.80 µV to 59.92 µV at sample 1107.
6,Channel 6: Huge fluctuation from 59.92 µV to 122.30 µV at sample 1108.
6,Channel 6: Huge fluctuation from 134.20 µV to 68.49 µV at sample 1111.
6,Channel 6: Huge fluctuation from 22.24 µV to -30.17 µV at sample 1113.
6,Channel 6: Huge fluctuation from 35.09 µV to 91.12 µV at sample 1116.
6,Channel 6: Huge fluctuation from 91.12 µV to 161.15 µV at sample 1117.
6,Channel 6: Huge fluctuation from 89.29 µV to 24.30 µV at sample 1120.
6,Channel 6: Huge fluctuation from 21.05 µV to 81.89 µV at sample 1124.
6,Channel 6: Huge fluctuation from 102.64 µV to 48.09 µV at sample 1128.
6,Channel 6: Huge fluctuation from -3.45 µV to 59.86 µV at sample 1132.
6,Channel 6: Huge fluctuation from 59.86 µV to 125.30 µV at sample 1133.
6,Channel 6: Huge fluctuation from 135.20 µV to 71.67 µV at sample 1136.
6,Channel 6: Huge fluctuation from 71.67 µV to 1.22 µV at sample 1137.
6,Channel 6: Huge fluctuation from 38.14 µV to 97.13 µV at sample 1141.
6,Channel 6: Huge fluctuation from 97.13 µV to 164.43 µV at sample 1142.
6,Channel 6: Huge fluctuation from 97.00 µV to 35.23 µV at sample 1145.
6,Channel 6: Huge fluctuation from 75.95 µV to 132.53 µV at sample 1150.
6,Channel 6: Huge fluctuation from 156.20 µV to 96.39 µV at sample 1152.
6,Channel 6: Huge fluctuation from 48.91 µV to -5.31 µV at sample 1154.
6,Channel 6: Huge fluctuation from -3.60 µV to 59.87 µV at sample 1157.
6,Channel 6: Huge fluctuation from 103.25 µV to 167.64 µV at sample 1159.
6,Channel 6: Huge fluctuation from 167.64 µV to 112.65 µV at sample 1160.
6,Channel 6: Huge fluctuation from 71.38 µV to 8.30 µV at sample 1162.
6,Channel 6: Huge fluctuation from -26.89 µV to 44.47 µV at sample 1165.
6,Channel 6: Huge fluctuation from 44.47 µV to 107.24 µV at sample 1166.
6,Channel 6: Huge fluctuation from 107.24 µV to 159.55 µV at sample 1167.
6,Channel 6: Huge fluctuation from 146.37 µV to 88.99 µV at sample 1169.
6,Channel 6: Huge fluctuation from 88.99 µV to 38.13 µV at sample 1170.
6,Channel 6: Huge fluctuation from 38.13 µV to -36.75 µV at sample 1171.
6,Channel 6: Huge fluctuation from -37.40 µV to 19.50 µV at sample 1173.
6,Channel 6: Huge fluctuation from 19.50 µV to 81.87 µV at sample 1174.
6,Channel 6: Huge fluctuation from 81.87 µV to 141.16 µV at sample 1175.
6,Channel 6: Huge fluctuation from 123.97 µV to 49.65 µV at sample 1178.
6,Channel 6: Huge fluctuation from 49.65 µV to -7.14 µV at sample 1179.
6,Channel 6: Huge fluctuation from -39.05 µV to 18.48 µV at sample 1181.
6,Channel 6: Huge fluctuation from 69.82 µV to 14.87 µV at sample 1187.
6,Channel 6: Huge fluctuation from 14.87 µV to -35.28 µV at sample 1188.
6,Channel 6: Huge fluctuation from -30.75 µV to 42.98 µV at sample 1190.
6,Channel 6: Huge fluctuation from 42.98 µV to 96.45 µV at sample 1191.
6,Channel 6: Huge fluctuation from 96.45 µV to 162.32 µV at sample 1192.
6,Channel 6: Huge fluctuation from 94.70 µV to 33.43 µV at sample 1195.
6,Channel 6: Huge fluctuation from 15.43 µV to 81.75 µV at sample 1199.
6,Channel 6: Huge fluctuation from 81.75 µV to 134.60 µV at sample 1200.
6,Channel 6: Huge fluctuation from 102.97 µV to 52.05 µV at sample 1203.
6,Channel 6: Huge fluctuation from -4.09 µV to 59.86 µV at sample 1207.
6,Channel 6: Huge fluctuation from 103.83 µV to 165.20 µV at sample 1209.
6,Channel 6: Huge fluctuation from 134.16 µV to 67.95 µV at sample 1211.
6,Channel 6: Huge fluctuation from 67.95 µV to 12.36 µV at sample 1212.
6,Channel 6: Huge fluctuation from 37.37 µV to 102.60 µV at sample 1216.
6,Channel 6: Huge fluctuation from 146.45 µV to 86.87 µV at sample 1219.
6,Channel 6: Huge fluctuation from 86.87 µV to 34.27 µV at sample 1220.
6,Channel 6: Huge fluctuation from 8.26 µV to 77.59 µV at sample 1224.
6,Channel 6: Huge fluctuation from 77.59 µV to 132.73 µV at sample 1225.
6,Channel 6: Huge fluctuation from 113.02 µV to 50.54 µV at sample 1228.
6,Channel 6: Huge fluctuation from 50.54 µV to -6.97 µV at sample 1229.
6,Channel 6: Huge fluctuation from -6.68 µV to 59.86 µV at sample 1232.
6,Channel 6: Huge fluctuation from 59.86 µV to 123.00 µV at sample 1233.
6,Channel 6: Huge fluctuation from 128.82 µV to 72.26 µV at sample 1236.
6,Channel 6: Huge fluctuation from 72.26 µV to 14.32 µV at sample 1237.
6,Channel 6: Huge fluctuation from 14.32 µV to -40.07 µV at sample 1238.
6,Channel 6: Huge fluctuation from 41.90 µV to 95.20 µV at sample 1241.
6,Channel 6: Huge fluctuation from 87.16 µV to 34.00 µV at sample 1245.
6,Channel 6: Huge fluctuation from -25.41 µV to 28.87 µV at sample 1248.
6,Channel 6: Huge fluctuation from 76.39 µV to 133.25 µV at sample 1250.
6,Channel 6: Huge fluctuation from 105.88 µV to 50.44 µV at sample 1253.
6,Channel 6: Huge fluctuation from 9.21 µV to -41.94 µV at sample 1255.
6,Channel 6: Huge fluctuation from -11.03 µV to 59.87 µV at sample 1257.
